CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,Geography_Germany,Geography_Spain
656,1,37,2,0,2,0,1,67840,0,0,0
666,0,31,2,79589,1,0,0,4050,0,0,0
627,1,41,5,100880,1,0,1,134665,0,0,1
480,0,25,3,174330,2,0,0,181647,0,1,0
792,1,19,7,143390,1,1,0,33282,0,0,0
613,1,59,8,91415,1,0,0,27965,1,1,0
476,1,30,3,134366,1,1,0,68343,0,1,0
539,0,24,3,0,2,1,1,198161,0,0,0
696,1,60,8,88786,1,1,1,196858,0,0,1
810,1,35,3,96814,2,1,1,120511,0,1,0
763,1,32,9,160680,1,1,0,30886,0,1,0
640,0,29,3,0,2,1,0,2743,0,0,0
655,0,47,10,0,2,1,0,167778,0,0,0
526,1,31,5,145537,1,1,0,132404,0,1,0
678,0,28,4,0,2,1,1,144423,1,0,0
554,0,45,6,0,2,1,1,181204,0,0,0
597,0,30,2,119370,1,1,1,182726,1,0,1
560,0,28,1,0,2,1,1,120880,0,0,1
850,0,47,10,134381,1,0,0,26812,1,1,0
546,0,74,8,114888,2,1,1,66732,1,1,0
623,1,42,1,149332,2,1,0,100834,0,1,0
698,0,40,7,105061,3,1,0,107815,1,0,0
620,1,32,7,0,2,1,1,34665,0,0,0
619,0,40,10,0,1,1,1,147093,1,0,0
561,1,21,4,0,1,1,1,36942,0,0,0
753,0,39,7,155062,1,1,1,16460,0,0,0
721,1,43,3,88798,1,0,0,45610,0,0,1
451,1,33,6,0,2,1,0,184954,0,0,0
680,0,51,5,143139,1,0,0,47795,1,1,0
590,0,23,7,0,2,1,0,196789,0,0,1
634,1,27,3,107027,1,1,0,173425,0,1,0
676,1,29,4,140720,1,1,0,36221,0,0,0
642,1,30,8,80964,2,1,0,174738,0,0,0
760,1,39,6,178585,1,1,0,67131,1,0,0
736,0,26,4,135889,1,1,1,165692,0,0,1
656,1,43,7,134919,1,1,0,194691,0,0,0
776,1,33,8,115130,1,0,0,129525,1,1,0
832,0,34,6,138190,2,0,1,146511,0,0,1
631,1,37,9,131519,2,1,1,51752,0,1,0
795,0,56,5,0,1,1,0,35418,1,0,1
648,0,39,3,126935,2,0,1,57995,0,1,0
615,1,39,4,133707,1,1,1,108152,0,0,0
682,0,27,1,97893,1,1,0,166144,0,0,0
694,1,34,5,127900,1,1,0,101737,0,0,0
694,1,37,10,143835,1,0,1,33326,0,0,0
607,1,44,0,0,2,1,1,81140,0,0,0
664,1,48,10,0,1,1,0,140173,1,0,0
756,1,60,2,0,1,1,1,166513,1,0,0
645,0,40,3,129596,1,1,1,103232,0,0,0
653,1,30,4,0,2,1,0,120736,0,0,1
710,0,24,2,110407,2,0,0,15832,1,1,0
697,0,76,7,0,2,0,1,188772,0,0,0
619,0,41,8,142015,2,1,0,114323,0,1,0
648,1,55,1,81370,1,0,1,181534,0,0,1
482,0,48,2,69329,1,0,0,102640,1,1,0
548,0,28,8,116755,2,1,1,158585,1,0,0
752,1,44,6,83870,1,1,0,178722,0,0,1
648,0,39,6,130694,2,1,1,153955,1,0,0
643,0,34,8,117451,1,1,0,65374,0,0,1
573,0,35,9,206868,2,0,1,102986,0,1,0
686,0,39,3,111695,1,0,0,136643,0,0,0
644,0,40,9,137285,4,1,0,77063,1,0,0
702,0,29,6,149218,1,1,1,9633,0,0,0
652,1,51,7,0,2,0,1,43496,0,0,0
641,1,32,7,0,2,1,1,24267,0,0,1
692,0,41,8,130701,1,1,0,59354,1,1,0
574,1,34,5,0,2,0,0,28269,0,0,1
643,0,31,3,167949,1,1,0,143162,0,0,0
834,1,23,4,131254,1,1,0,20199,0,0,0
591,1,28,5,0,2,1,1,48606,0,0,0
470,1,34,9,0,2,0,1,89013,0,0,1
608,1,34,7,86656,1,0,1,59890,0,0,1
649,0,37,8,114737,1,1,1,106655,1,1,0
665,0,38,5,0,2,1,0,156439,0,0,0
651,0,39,6,0,1,1,0,24176,0,0,0
555,1,62,4,119817,1,0,1,43507,1,1,0
637,0,48,7,130806,2,1,1,132005,1,0,0
675,0,49,0,0,1,1,1,80496,1,0,0
677,1,40,5,0,2,1,0,88947,0,0,1
850,0,35,2,80931,1,0,0,12639,1,1,0
815,0,56,3,0,3,1,1,94248,1,0,0
665,1,32,1,132178,1,0,0,11865,0,1,0
485,0,27,3,0,2,1,0,141449,0,0,0
577,1,43,6,0,2,1,1,149457,0,0,1
586,0,35,7,164769,3,1,0,119814,1,0,0
722,1,29,1,107233,2,1,0,24924,0,1,0
528,0,27,7,176227,2,0,1,139481,0,0,0
542,0,39,4,109949,2,1,1,41268,0,0,0
552,0,34,5,0,2,1,1,1351,0,0,0
678,0,60,10,117738,1,1,0,147489,1,0,0
575,0,37,9,133292,1,1,0,111175,0,0,1
669,0,43,1,160474,1,1,1,95963,0,0,0
636,1,43,6,0,2,1,0,43128,0,0,0
667,1,55,9,154393,1,1,1,137674,1,1,0
652,0,45,9,110827,1,1,1,153383,1,1,0
637,0,36,10,145750,2,1,1,96660,0,1,0
516,0,45,8,109044,1,0,1,115818,0,0,1
801,0,32,4,75170,1,1,1,37898,0,0,0
692,0,42,2,0,2,1,0,145222,0,0,0
585,0,28,6,105795,1,1,1,41219,0,0,0
590,1,32,5,0,2,1,0,59249,0,0,0
554,1,66,8,0,2,1,1,116747,0,0,1
659,0,49,1,0,1,1,0,116249,1,0,0
690,0,26,3,118097,1,1,0,61257,0,0,0
697,1,29,0,172693,1,0,0,141798,0,1,0
610,1,36,4,129440,2,1,0,102638,0,0,0
599,1,36,4,0,2,0,0,13210,0,0,1
544,1,23,1,96471,1,1,0,35550,0,0,0
548,0,46,1,0,1,1,1,104469,1,0,0
635,1,24,4,140197,1,1,1,142935,0,0,1
722,1,20,6,0,2,1,0,195486,0,0,0
564,0,33,4,135946,1,1,0,63170,0,0,0
719,1,69,3,0,2,1,1,58320,0,0,0
547,1,50,3,81290,3,0,1,177747,1,1,0
850,0,42,8,0,1,1,0,19632,1,0,0
515,1,60,9,113715,1,1,0,18424,1,1,0
667,1,56,2,168883,1,0,1,18897,0,0,1
607,1,36,8,143421,1,1,0,97879,0,1,0
525,1,26,7,153644,1,1,1,63197,0,0,0
606,0,53,1,109330,1,1,1,75860,0,0,1
686,0,27,1,115095,2,0,0,78622,0,1,0
611,1,35,10,0,1,1,1,23598,1,0,0
827,1,46,1,183276,1,1,1,13460,0,0,1
572,1,33,9,68193,1,1,0,19998,0,0,0
726,0,32,8,0,2,0,0,185075,0,0,0
579,1,31,6,139729,1,0,1,135815,0,1,0
598,0,56,4,98365,1,1,1,44251,0,0,1
663,1,36,10,0,2,1,0,136349,0,0,0
505,0,37,10,122453,2,1,1,52693,0,1,0
576,1,30,7,132174,2,0,0,93767,0,1,0
555,0,24,2,0,2,0,1,197866,0,0,1
524,1,30,1,0,2,1,0,126812,0,0,0
776,1,39,2,104349,1,0,0,79503,0,0,1
645,0,41,2,138881,1,1,0,129936,1,1,0
850,0,32,0,116968,1,0,0,175094,0,1,0
603,1,35,1,105346,2,1,1,130379,0,1,0
691,1,26,9,136623,1,1,0,153228,0,0,0
583,0,29,10,0,2,1,1,111285,0,0,0
584,0,66,5,0,1,1,0,49553,1,0,0
679,0,33,6,0,2,1,1,98015,0,0,0
646,1,36,6,124445,1,1,0,88481,0,0,0
559,0,34,5,68999,2,1,1,66879,0,0,0
595,1,36,6,85768,1,1,1,24802,0,0,1
527,1,47,1,0,1,1,0,21312,1,0,0
684,1,34,9,100628,2,1,1,190263,0,0,1
673,0,32,0,0,1,1,1,72873,0,0,1
802,1,38,7,0,2,0,1,57764,0,0,1
675,1,54,6,0,1,1,0,110273,1,0,0
762,0,19,6,0,2,1,0,55500,0,0,1
580,1,50,0,125647,1,1,0,57541,1,0,0
621,0,31,8,100375,1,1,1,90384,0,1,0
411,0,36,10,0,1,0,0,120694,0,0,0
815,1,24,7,171922,1,0,1,178028,0,0,0
631,0,32,2,146810,2,1,1,180990,0,1,0
514,0,45,3,109032,1,0,1,155407,1,1,0
638,1,57,6,0,1,1,0,33676,1,0,0
791,1,25,7,0,1,1,0,89666,0,0,1
516,1,35,5,128653,1,1,0,127558,0,0,0
734,1,37,3,80387,1,0,1,77272,0,0,0
611,1,58,8,0,2,0,1,107665,1,0,0
850,1,43,0,108508,3,1,0,184044,1,1,0
641,1,31,10,155978,1,1,0,91510,0,0,0
585,0,38,5,0,1,1,1,87363,0,0,0
552,1,50,4,121175,1,1,0,117505,1,1,0
507,0,29,4,89349,2,0,0,180626,0,0,0
735,1,38,7,86131,2,0,0,93478,0,0,1
707,0,58,3,102346,1,1,1,114672,0,0,0
698,0,36,7,121263,1,1,1,13387,0,1,0
841,1,31,2,0,2,1,0,173240,0,0,0
688,0,33,2,0,1,0,0,27557,1,0,1
614,1,51,3,0,2,1,1,5552,0,0,0
511,1,48,6,149726,1,0,0,88307,1,1,0
447,1,43,2,0,2,1,0,33879,1,0,0
738,1,35,5,161274,2,1,0,181429,0,0,0
422,0,33,2,0,2,1,0,102655,0,0,0
537,1,30,1,103138,1,1,1,96555,0,0,1
707,0,40,3,109628,1,1,0,189366,0,1,0
690,1,54,5,0,1,1,0,12847,1,0,0
664,1,33,7,97286,2,1,0,143433,0,1,0
850,0,33,7,118004,1,1,0,183983,0,0,0
584,1,32,9,85534,1,0,0,169137,0,0,1
728,0,59,4,0,1,1,1,163365,1,0,0
560,0,43,4,95140,2,1,0,123181,1,0,1
629,0,31,6,0,1,1,1,16447,1,0,0
658,1,25,3,0,2,0,1,173948,0,0,0
794,0,54,1,75900,1,1,1,192154,0,1,0
790,0,41,2,126619,1,1,0,198224,0,0,0
640,1,44,7,111833,1,1,0,67202,0,0,0
652,1,37,7,0,2,1,0,68789,0,0,1
583,0,57,3,238387,1,0,1,147964,1,0,0
775,0,32,2,108698,2,1,1,161069,0,0,0
584,0,39,2,112687,1,1,1,127749,0,0,0
635,0,48,4,81556,2,1,0,191914,0,1,0
814,1,48,9,136596,1,1,1,185791,0,0,0
735,0,43,9,98807,1,0,0,184570,1,1,0
678,0,31,1,0,2,0,1,130446,0,0,0
693,1,37,1,0,2,1,1,82867,0,0,0
640,0,30,6,107499,1,1,1,187632,0,0,0
773,0,23,8,0,2,1,0,56759,0,0,1
736,0,30,9,0,2,1,0,34180,0,0,0
693,0,28,8,0,2,1,1,158545,0,0,0
496,0,41,1,176024,2,1,0,182337,0,0,0
751,0,39,3,0,2,1,1,84175,0,0,0
528,1,39,0,127631,1,0,1,22197,1,1,0
754,0,19,9,0,1,1,0,189641,0,0,1
568,0,26,10,109819,2,1,0,154491,0,1,0
592,0,41,2,138734,1,1,0,90020,0,0,1
558,1,25,10,111363,2,1,0,197264,0,1,0
825,1,34,9,0,2,1,1,31933,0,0,0
677,1,28,0,143988,2,1,0,8755,1,1,0
653,1,34,5,118838,1,1,1,52820,0,0,0
593,1,35,4,161637,1,1,1,20008,0,0,1
632,0,44,3,133793,1,1,1,34607,1,0,0
601,1,35,8,71553,1,1,0,177384,0,1,0
786,0,62,8,0,1,1,1,165702,0,0,0
654,0,40,3,0,2,1,0,167889,0,0,0
572,0,38,7,0,2,1,1,133122,0,0,0
813,0,62,10,64667,2,0,1,140454,0,0,0
523,0,28,2,121164,1,1,1,59938,0,0,0
506,1,50,3,0,2,1,0,12016,0,0,1
513,1,72,3,98903,1,1,1,81251,0,0,1
664,0,31,7,104158,1,1,0,134169,0,0,0
684,1,54,6,0,2,1,1,94888,0,0,0
608,0,63,3,139529,2,1,1,175696,1,0,1
527,0,25,6,0,2,0,1,96758,0,0,0
666,1,53,5,64646,1,1,0,128019,1,0,0
779,1,71,3,0,2,1,1,146895,1,0,0
629,0,40,6,0,2,1,1,139356,0,0,0
430,1,35,1,118894,1,0,0,2923,0,0,0
712,1,24,2,0,1,0,1,121232,0,0,0
682,1,30,9,0,2,1,1,2053,0,0,0
634,0,41,8,68213,1,1,1,6382,0,0,0
487,0,31,1,0,2,1,0,158750,0,0,1
808,1,47,8,139196,1,0,1,74028,0,0,1
527,0,32,7,0,2,1,1,44099,0,0,0
637,1,50,4,126345,1,0,1,17323,1,1,0
802,1,40,5,0,2,1,1,175043,0,0,1
529,0,38,2,0,1,1,0,146388,1,0,0
850,0,43,3,0,2,0,0,2465,0,0,0
738,1,18,4,0,2,1,1,47799,0,0,0
817,1,34,5,129278,1,0,0,165562,0,0,0
735,1,31,3,119558,1,0,0,72927,0,0,0
619,0,41,5,92467,1,1,0,38270,0,1,0
671,1,27,5,0,2,0,0,120893,0,0,0
581,0,31,6,0,2,1,0,188377,0,0,1
690,1,36,10,0,2,1,0,55902,0,0,1
579,1,56,4,99340,1,0,0,4523,1,0,1
688,0,24,3,0,2,1,1,102195,0,0,1
599,0,28,4,126833,2,1,0,60843,1,0,1
729,1,29,5,109676,1,1,1,25548,0,1,0
718,0,29,3,0,1,0,1,134462,0,0,0
712,1,53,6,134729,2,1,1,132702,0,1,0
474,1,37,3,98431,1,0,0,75698,0,0,0
565,1,33,8,130368,2,1,0,105642,0,1,0
658,0,31,7,123974,1,1,0,102153,0,0,0
714,1,63,4,138082,1,0,1,166677,0,0,0
725,1,45,1,129855,1,0,0,24218,0,0,0
825,1,40,6,132308,1,0,0,117122,0,0,0
665,0,45,5,155447,2,1,0,51871,1,1,0
670,1,35,2,124268,2,0,1,84321,0,0,1
474,0,34,9,176311,1,1,0,160213,0,1,0
591,1,40,2,99886,2,1,1,88695,0,0,0
508,0,31,7,0,2,1,1,6123,0,0,0
695,0,36,2,0,2,0,1,167749,0,0,0
660,1,24,5,85089,1,1,1,71638,0,1,0
687,1,41,10,134318,2,1,1,198064,0,1,0
658,1,29,5,75395,2,0,1,54914,0,1,0
705,0,33,5,116765,1,0,0,190659,1,1,0
739,1,60,4,0,1,1,1,51637,0,0,1
844,1,38,7,111501,1,1,1,119333,0,0,0
602,0,48,7,76595,2,0,0,127095,0,1,0
759,0,33,9,160541,2,0,0,93541,0,0,0
747,1,38,2,129728,1,1,0,89289,0,1,0
673,1,47,1,0,2,0,0,108762,0,0,0
671,0,34,5,130929,4,1,1,28238,1,0,1
640,0,74,2,116800,1,1,1,34130,0,1,0
581,1,40,0,101016,1,0,1,7926,1,1,0
630,1,67,5,0,2,1,1,27330,0,0,0
703,0,33,8,190566,1,1,1,79997,0,0,0
698,0,47,6,0,1,1,0,50213,1,0,1
742,0,43,6,97067,1,0,1,60920,1,1,0
652,0,37,4,92208,1,0,1,197699,1,0,0
644,1,37,2,186347,2,1,0,92809,0,0,0
735,1,55,2,103176,1,0,1,163516,0,0,1
777,0,58,4,0,1,1,1,62449,1,0,0
644,0,40,4,77270,2,1,1,115800,1,1,0
665,0,37,3,111911,1,1,1,110359,1,1,0
529,1,72,5,94216,1,1,1,78695,0,1,0
803,0,45,7,0,2,1,1,128378,0,0,1
604,0,26,3,0,2,1,0,155248,0,0,1
738,1,49,6,106770,1,1,0,123499,0,0,0
655,0,72,5,138089,2,1,1,99920,0,1,0
698,1,39,9,133191,2,0,1,53289,0,1,0
775,0,66,9,0,2,1,1,67622,0,0,0
735,1,41,7,74135,1,1,1,11783,1,0,0
766,1,41,6,99208,2,1,0,62402,0,0,1
537,1,84,8,92242,1,1,1,186235,0,1,0
599,1,25,7,108380,1,1,1,79005,0,1,0
420,0,55,4,91893,1,1,0,144870,1,0,1
674,0,32,7,85757,1,1,1,95481,0,0,0
570,0,46,3,0,2,0,0,820,0,0,0
623,1,33,8,96759,1,1,1,174777,0,1,0
710,1,30,6,0,2,1,1,8991,0,0,0
466,1,29,6,0,2,1,1,2797,0,0,0
759,0,22,5,0,1,1,0,22303,0,0,0
581,1,71,4,0,2,1,1,197562,0,0,0
820,1,33,2,132150,2,1,0,23067,0,0,0
759,1,41,9,0,2,0,1,190294,0,0,0
628,0,31,6,175443,1,1,0,113167,1,0,0
676,1,31,3,78990,1,1,1,124777,0,0,0
591,0,33,4,113743,1,1,0,124625,0,0,0
690,0,26,5,157624,1,1,1,49599,0,0,0
624,0,62,7,125163,2,1,1,151411,0,0,0
573,0,23,2,0,1,1,0,122964,0,0,0
694,1,60,9,0,1,1,1,57088,0,0,0
632,0,29,7,80922,1,1,0,7820,0,0,1
632,1,40,3,193354,2,1,0,149188,0,0,0
832,0,40,9,107648,2,1,1,134638,0,1,0
598,0,46,7,131769,1,0,0,184980,1,1,0
430,1,36,1,138992,2,0,0,122373,0,1,0
711,0,37,8,113899,1,0,0,80215,0,0,0
582,1,26,6,114450,1,1,1,14081,0,1,0
605,1,39,3,0,2,1,0,199390,0,0,0
657,0,37,2,0,2,1,1,7667,0,0,0
578,1,40,6,63609,1,0,0,74965,1,0,1
532,1,38,9,0,2,0,0,30583,0,0,0
612,0,42,10,75497,1,0,0,149682,0,0,0
792,0,42,2,0,2,1,0,92664,0,0,0
674,0,26,10,0,2,1,1,138423,0,0,0
680,1,31,1,0,2,1,1,3148,0,0,0
593,0,39,0,117704,1,1,0,197933,0,0,0
679,1,35,1,130463,2,1,1,37341,0,1,0
493,1,32,8,46161,1,1,1,79577,0,0,1
688,1,42,5,0,2,0,0,197602,0,0,1
769,1,43,4,110182,2,1,1,87537,0,1,0
581,1,49,10,0,2,0,0,41623,0,0,1
465,1,41,9,117221,1,1,0,168280,0,0,0
641,0,35,4,0,2,0,0,125986,0,0,0
731,0,43,9,79120,1,0,0,548,1,1,0
625,1,37,1,177069,2,1,1,96088,0,0,0
468,1,36,3,61636,1,0,0,107787,0,0,0
790,1,26,5,0,1,1,0,20510,0,0,0
587,0,37,6,104414,1,1,0,192026,0,1,0
692,1,66,4,159732,1,1,1,118188,0,0,0
676,0,34,4,89437,1,1,1,189540,0,1,0
571,1,41,8,0,1,1,1,63736,0,0,0
700,0,32,3,0,1,0,0,95740,0,0,0
445,0,30,3,0,2,1,1,127939,0,0,0
746,1,36,7,142400,1,1,1,193438,0,0,0
722,0,47,2,88011,1,1,1,90655,1,0,0
596,1,36,2,0,2,1,1,12067,0,0,0
850,0,30,8,154870,1,1,1,54191,0,1,0
597,0,46,4,0,2,1,0,58667,1,0,1
436,1,43,5,0,2,1,1,35687,0,0,1
660,1,28,1,118402,2,1,0,14288,0,1,0
649,1,37,9,87374,2,1,1,247,0,0,0
646,1,32,8,105397,1,1,0,78111,1,1,0
560,0,31,5,125341,1,1,0,79547,0,0,1
710,1,49,10,129164,1,1,1,193266,0,1,0
513,1,40,3,141004,1,1,0,105028,0,0,0
607,0,21,0,0,2,1,0,116106,0,0,0
757,1,57,3,89079,1,1,1,53179,1,0,0
619,1,40,9,103604,2,0,0,140947,0,1,0
612,1,24,1,182705,1,1,1,171837,0,0,0
842,1,29,8,0,2,1,1,123437,0,0,0
713,1,33,6,94598,1,0,0,197519,1,0,0
657,1,36,8,188241,2,0,0,183058,1,0,1
770,0,37,9,0,2,0,0,22710,0,0,0
773,0,40,10,0,2,0,1,69303,0,0,0
470,1,39,5,117469,2,0,0,63705,0,1,0
781,1,35,4,80790,1,1,0,116429,0,0,1
428,0,62,1,107735,1,0,1,58381,0,0,0
600,1,43,8,133379,1,1,0,177378,1,1,0
697,0,37,7,168066,1,1,0,35450,0,0,1
692,0,43,2,69014,2,0,0,164621,0,1,0
791,1,28,4,0,1,1,0,174435,0,0,0
538,0,42,1,98548,2,0,1,94047,0,1,0
820,0,49,1,0,2,1,1,119087,0,0,0
679,0,26,3,76554,1,1,1,184800,0,0,1
649,0,36,2,0,2,0,1,75035,0,0,0
632,0,27,3,107375,1,1,1,62703,0,0,0
594,1,40,9,122417,2,0,1,190882,0,0,0
682,0,42,0,0,1,0,1,91981,1,0,0
720,1,33,6,97188,1,0,0,91881,0,0,1
769,1,31,4,61297,2,1,1,7118,0,0,0
746,1,30,1,112666,1,0,0,11710,1,0,1
623,0,40,7,0,1,1,1,25904,0,0,1
537,1,28,3,157842,1,1,0,86911,0,0,0
468,1,46,7,91443,1,1,0,10958,0,0,0
588,0,30,0,110148,1,1,0,5790,1,1,0
729,0,34,9,53299,2,1,1,42855,0,0,1
543,1,37,3,0,2,1,1,78915,0,0,1
499,1,39,6,0,2,1,1,81409,0,0,1
784,1,28,2,70233,2,1,1,179252,0,1,0
604,1,33,3,0,1,1,0,42171,1,0,0
614,0,25,10,75212,1,1,0,58965,0,0,1
671,0,31,7,41299,1,0,1,102681,0,0,0
587,0,35,3,83286,1,1,0,125553,0,0,1
593,1,43,10,0,2,0,0,53478,0,0,1
453,1,29,6,0,1,0,0,198376,1,0,0
570,1,35,6,85668,1,1,0,105525,0,1,0
655,0,45,7,57327,1,0,1,47349,0,0,0
632,1,47,3,0,2,1,0,178822,0,0,1
681,0,37,7,69609,1,1,1,72127,0,0,0
591,1,46,4,129269,1,1,0,163504,0,1,0
779,1,27,1,0,2,1,1,190623,0,0,0
456,0,63,1,165350,2,0,0,140758,1,0,0
686,0,41,7,152105,2,0,1,132374,0,0,0
617,1,74,10,0,2,1,1,53949,0,0,0
850,0,32,5,106290,1,1,0,121982,0,0,0
646,0,30,10,100548,2,0,0,136983,0,1,0
735,1,46,2,106344,1,1,0,114371,1,1,0
543,1,35,5,137482,1,0,0,62389,0,0,0
490,0,37,3,116465,1,0,1,24435,0,0,0
640,1,45,1,0,1,1,1,10908,0,0,0
445,1,45,10,0,2,0,1,90977,0,0,1
761,1,36,9,127637,1,1,1,81062,0,0,0
426,0,34,3,0,2,1,1,61230,0,0,0
777,1,37,1,0,1,1,1,126837,0,0,0
534,1,35,2,81951,2,1,0,115668,0,0,0
777,0,42,5,147531,1,1,1,38819,0,0,0
806,1,18,3,0,2,1,1,86994,0,0,1
790,0,33,10,135120,1,0,0,195204,0,0,0
643,0,32,2,0,1,0,0,131301,0,0,1
584,0,37,8,0,2,0,1,100835,0,0,1
638,0,34,7,0,2,1,1,198969,0,0,0
771,1,18,1,0,2,0,0,41542,0,0,1
600,0,39,5,0,2,0,0,118272,0,0,0
661,0,41,5,28082,1,1,0,69586,1,0,1
554,0,43,10,0,2,1,0,149629,1,0,0
627,1,49,4,111087,1,0,1,146680,0,0,1
659,0,38,9,0,2,1,1,132809,0,0,0
835,1,35,6,127120,1,1,0,28707,0,0,0
763,0,35,7,115651,2,1,1,104706,0,0,0
625,1,31,4,77743,2,1,0,75335,0,1,0
799,0,30,9,0,2,1,0,136827,0,0,0
849,1,69,7,71996,1,1,1,139065,0,0,0
692,1,28,5,61581,1,1,1,70179,0,0,0
623,0,24,5,0,2,1,0,116160,0,0,0
453,0,42,5,0,3,1,0,83008,1,0,1
408,0,84,8,87873,1,0,0,188484,1,0,0
778,0,37,0,105617,2,1,1,133699,1,1,0
695,0,42,5,0,1,0,1,72172,1,0,0
677,0,44,4,148770,2,1,1,191057,0,1,0
662,1,37,5,94901,1,1,1,48233,0,0,1
534,1,29,7,174851,1,1,1,79178,0,0,0
602,1,59,7,0,2,1,1,162347,0,0,0
554,0,43,2,120847,1,1,0,7611,1,1,0
667,1,42,6,0,1,1,0,88890,0,0,0
672,1,43,5,0,1,0,0,63833,0,0,0
838,0,67,4,103267,1,1,1,78310,0,0,1
692,0,34,4,109699,1,1,1,37898,0,0,1
675,1,49,8,135133,1,0,1,179521,1,0,0
731,1,33,1,0,1,1,0,130726,0,0,1
468,0,32,8,137649,1,0,0,198714,0,0,0
542,1,43,6,113567,1,1,0,89543,0,0,1
662,0,35,6,0,2,0,0,2423,1,0,1
770,1,37,5,141547,2,0,1,180326,0,1,0
675,0,61,5,62055,3,1,0,166305,1,0,0
647,1,51,4,131156,1,1,0,29883,0,1,0
604,1,31,6,134837,1,1,0,192029,0,0,0
833,0,39,3,0,2,1,0,1710,0,0,0
741,1,40,4,104784,1,1,0,135163,1,0,1
658,1,36,1,0,2,0,1,84927,0,0,1
528,0,36,1,156948,1,1,1,149912,1,0,0
590,0,60,6,147751,1,1,0,88206,1,0,0
675,1,34,1,124619,2,0,1,163667,0,0,0
765,1,41,4,124182,1,0,0,100153,0,0,0
650,0,64,7,142028,1,1,0,32275,1,0,0
817,1,44,8,0,1,0,0,65501,1,0,0
699,0,31,10,125837,2,1,0,189392,0,1,0
495,0,34,9,117160,1,1,1,116069,1,1,0
491,0,61,8,0,2,0,1,139861,0,0,1
847,1,51,5,97565,1,0,0,144184,1,0,0
676,0,30,5,0,2,0,1,157888,0,0,1
746,0,25,3,104833,1,0,0,71911,0,0,1
470,0,31,2,101675,2,1,0,45033,0,0,1
714,1,20,3,0,2,0,1,150465,0,0,1
695,0,50,8,0,1,1,0,126381,1,0,0
674,1,46,2,174701,1,1,0,90189,1,0,0
664,1,36,6,71142,2,1,0,122433,0,1,0
697,1,31,3,108805,2,0,1,123825,0,1,0
670,1,68,4,0,2,1,1,11426,0,0,0
541,0,32,4,0,1,1,1,114951,0,0,0
640,0,66,9,116037,1,0,1,184636,0,0,0
647,1,28,8,0,2,1,1,91055,0,0,0
757,1,23,2,80673,2,1,0,93991,0,0,0
704,0,39,1,124640,1,1,0,116511,1,1,0
778,1,31,9,182275,2,1,0,190631,0,1,0
639,0,41,5,98635,1,1,0,199970,0,1,0
637,1,33,5,0,2,1,0,139947,0,0,0
686,1,35,4,0,1,1,0,8816,0,0,0
577,1,43,8,79757,1,1,0,135650,1,0,1
506,1,28,8,53053,1,0,1,24577,0,1,0
757,1,28,7,120911,2,1,1,131249,0,0,0
826,1,55,4,115285,1,1,0,140126,0,0,0
721,1,41,2,0,2,1,0,168219,0,0,0
489,1,40,3,221532,1,1,0,171867,0,0,1
446,0,51,4,105056,1,0,0,70613,0,0,0
677,1,37,3,88363,1,0,1,117946,0,0,0
769,1,29,2,123757,2,1,0,84872,0,0,0
677,1,56,5,123959,1,1,1,60590,1,0,1
555,0,62,10,114822,1,0,1,8444,0,1,0
652,0,37,9,145219,1,1,0,159132,0,1,0
722,0,32,5,106807,1,1,1,76998,0,1,0
643,1,36,0,148159,1,0,0,55835,0,0,0
796,0,40,1,99745,1,1,0,177524,0,1,0
720,0,37,8,156282,1,1,0,45985,0,1,0
613,1,41,7,0,2,1,0,60297,0,0,0
506,0,57,6,0,2,0,1,194421,1,0,0
608,1,50,6,0,1,1,0,93568,1,0,0
667,1,77,2,0,1,1,1,34702,0,0,1
750,0,47,7,121376,2,1,0,54473,1,0,0
610,1,33,4,111582,1,0,0,113943,0,0,0
588,0,34,10,129417,1,1,0,153727,0,1,0
479,0,26,1,0,2,1,1,19116,0,0,0
682,1,37,5,0,2,0,1,112554,0,0,0
677,0,36,7,0,1,1,0,47318,0,0,0
850,1,40,6,94607,1,1,0,36690,0,1,0
580,0,56,1,131368,1,1,0,106918,1,0,0
746,0,21,8,166883,2,0,1,194563,0,0,0
635,0,37,3,0,2,1,0,91086,0,0,1
664,1,25,6,172812,2,1,1,108008,0,1,0
558,0,36,0,126606,2,1,1,172363,0,1,0
415,1,46,9,134950,3,0,0,178587,1,0,0
798,0,60,6,96956,1,1,0,31907,1,0,0
792,0,29,4,107601,1,1,0,18922,1,1,0
489,0,46,8,92060,1,1,0,147222,1,1,0
730,1,33,0,0,2,1,0,1474,0,0,0
773,1,41,4,0,2,1,1,24924,0,0,0
711,1,36,9,137688,1,1,1,46884,0,0,0
592,1,55,8,85845,2,1,1,128918,0,0,1
695,1,27,6,125552,1,1,0,105291,0,1,0
640,0,33,1,167298,1,0,1,145381,0,0,0
470,1,31,4,55732,2,1,1,103792,0,0,1
789,0,37,6,110689,1,1,1,71121,1,1,0
604,0,39,7,98544,1,1,1,52327,0,0,1
493,0,35,8,178317,1,0,0,197428,0,1,0
671,0,48,8,115713,2,0,0,83210,0,0,0
656,1,46,9,143267,2,0,0,193099,0,0,0
739,1,19,5,89750,1,1,0,193008,0,0,1
560,0,26,3,116576,1,1,0,157567,0,0,1
827,0,47,8,143001,2,1,0,108977,0,1,0
