CreditScore,Gender,NumOfProducts,HasCrCard,EstimatedSalary,Exited,Geography_Spain,Geography,Balance_Is_Zero,Balance_Salary_Ratio,IsActive_x_NumProducts,Tenure_Per_Age,Age_Squared,Germany_x_Balance
707,1,1,1,54290.62,0,0,France,0,2.5174883342954213,0,0.23529411764705882,1089,0.0
655,0,1,1,86013.96,0,1,Spain,0,1.575490589078923,0,0.02702702702702703,1296,0.0
705,0,2,0,79886.06,0,1,Spain,0,2.2256399221601093,0,0.2,576,0.0
358,0,3,1,141959.11,1,1,Spain,0,1.0111457366439065,0,0.1509433962264151,2704,0.0
578,1,2,1,66680.77,0,0,Germany,0,2.21180736504145,0,0.22857142857142856,1156,147487.23
800,0,1,1,98640.15,1,0,France,0,0.9911118230069298,0,0.12195121951219512,1600,0.0
612,0,1,0,142797.5,1,0,France,1,0.0,0,0.2647058823529412,1089,0.0
681,0,1,1,163581.67,0,0,Germany,0,0.8526586587686824,1,0.16326530612244897,2304,139480.18
559,1,2,1,163221.22,0,1,Spain,1,0.0,2,0.19230769230769232,625,0.0
488,0,1,0,12440.44,0,1,Spain,0,11.297201931609202,0,0.225,1521,0.0
717,0,2,1,145551.6,0,0,France,1,0.0,2,0.13513513513513514,1296,0.0
666,0,1,1,50908.48,0,0,France,0,2.7728053792731724,0,0.23809523809523808,1681,0.0
582,1,2,1,30149.21,0,1,Spain,0,2.1840099952869316,0,0.14814814814814814,676,0.0
733,0,1,0,57769.2,0,1,Spain,0,1.4422536186476764,0,0.0,900,0.0
693,1,2,0,156381.47,0,0,France,1,0.0,0,0.09523809523809523,1681,0.0
694,0,2,1,178123.86,0,0,France,0,0.7283185513801949,0,0.11764705882352941,1089,0.0
622,0,2,1,51112.8,0,0,France,1,0.0,0,0.1388888888888889,1225,0.0
598,0,2,0,173783.38,0,1,Spain,1,0.0,0,0.15384615384615385,1444,0.0
717,1,3,0,174770.14,1,1,Spain,1,0.0,0,0.027777777777777776,1225,0.0
494,1,2,1,172063.09,0,0,Germany,0,0.6224792750189769,0,0.13157894736842105,1369,107106.33
644,1,2,1,155294.17,0,0,France,1,0.0,2,0.23529411764705882,1089,0.0
554,0,2,1,40320.3,0,0,France,1,0.0,2,0.2903225806451613,900,0.0
476,0,1,0,134260.34,0,1,Spain,0,0.7843190750218939,1,0.014285714285714285,4761,0.0
667,1,1,1,147090.9,0,0,France,0,1.1271735561237568,0,0.20689655172413793,784,0.0
748,0,2,1,132368.47,0,1,Spain,1,0.0,0,0.0975609756097561,1600,0.0
531,0,2,1,164741.5,0,1,Spain,0,0.7678381109913957,2,0.021739130434782608,2025,0.0
719,0,1,1,63051.32,1,1,Spain,0,1.8459842556150194,0,0.1875,2209,0.0
845,0,2,0,199761.29,0,0,Germany,0,0.4091550011766485,0,0.047619047619047616,1681,81733.74
738,1,1,0,55725.04,1,0,France,1,0.0,1,0.07272727272727272,2916,0.0
563,0,1,1,163145.5,1,1,Spain,0,0.6507751009062407,0,0.1702127659574468,2116,0.0
695,1,1,1,57992.49,0,1,Spain,0,1.6557179090273755,1,0.0,784,0.0
841,1,2,0,193093.77,0,1,Spain,1,0.0,2,0.023809523809523808,1681,0.0
626,1,2,1,57531.14,0,0,Germany,0,3.1577333991052656,2,0.05405405405405406,1296,181671.16
613,0,2,1,77242.19,0,0,France,0,2.404215569035924,2,0.2,841,0.0
824,1,3,0,153046.16,1,0,Germany,0,0.8771817131399238,0,0.13114754098360656,3600,134250.17
705,0,1,1,63405.2,1,0,France,1,0.0,0,0.14,2401,0.0
584,0,2,1,106564.88,0,0,France,0,0.8977709375646313,2,0.1111111111111111,1936,0.0
534,1,2,0,42763.12,1,0,France,1,0.0,0,0.031746031746031744,3844,0.0
672,0,2,1,168753.34,0,0,France,0,0.8423590765132322,2,0.02857142857142857,1156,0.0
603,1,1,1,19483.35,0,0,France,0,6.560338425454275,1,0.11363636363636363,1849,0.0
633,1,1,1,158646.46,0,0,Germany,0,0.9087084659281656,1,0.06818181818181818,1849,144164.29
842,1,1,1,83172.19,0,0,France,0,0.7633822870085901,1,0.01694915254237288,3364,0.0
661,0,2,1,76889.79,0,0,France,1,0.0,2,0.10714285714285714,729,0.0
601,1,2,0,51554.58,0,0,France,1,0.0,2,0.02666666666666667,5476,0.0
632,1,1,0,105570.39,0,0,France,0,1.0053335472801865,1,0.0,1681,0.0
684,1,1,0,79495.01,0,0,Germany,0,1.6009577084434805,1,0.26666666666666666,841,127269.75
785,0,2,0,52583.79,1,0,Germany,0,2.3674722291369803,2,0.09090909090909091,1024,124493.03
687,1,2,1,26848.25,0,0,France,1,0.0,0,0.175,1521,0.0
705,0,1,0,10072.55,1,0,Germany,0,14.547779084831069,1,0.22727272727272727,1849,146547.78
639,1,2,1,187296.78,0,0,France,0,0.5318318241679105,0,0.13636363636363635,1849,0.0
729,1,1,1,104016.61,1,0,Germany,0,1.1328603877747239,0,0.10638297872340426,2116,117837.43
556,0,1,1,151310.16,0,1,Spain,0,1.113747128764329,1,0.16326530612244897,2304,0.0
570,1,2,0,62810.91,0,0,France,0,1.868077885229091,2,0.2727272727272727,1024,0.0
841,1,1,0,60830.38,0,0,France,0,1.7775616795147504,1,0.12,5476,0.0
705,1,2,1,116672.02,0,0,Germany,0,1.1699030332805305,0,0.1111111111111111,1225,136496.12
553,1,1,1,77304.49,0,0,France,0,1.5047382792606319,0,0.09090909090909091,1024,0.0
779,0,1,1,52894.01,0,0,Germany,0,1.4267929999446072,1,0.04878048780487805,1600,75470.23
696,1,1,1,116471.43,0,0,France,0,1.4822977420493417,1,0.13793103448275862,784,0.0
728,0,1,0,4539.38,0,1,Spain,1,0.0,0,0.10526315789473684,1369,0.0
691,1,2,1,142367.72,0,0,Germany,0,1.1263617457542638,0,0.10714285714285714,729,160358.68
706,1,1,1,110520.48,0,0,France,0,0.8904637360990822,1,0.0967741935483871,900,0.0
627,0,1,1,188258.49,0,0,Germany,0,0.30707254120363336,0,0.1935483870967742,900,57809.32
716,0,1,0,197322.13,0,0,Germany,0,0.6524516411228628,0,0.15789473684210525,324,128743.8
501,1,2,1,80241.14,0,0,Germany,0,1.6301462049740947,0,0.16,576,130806.42
601,1,1,0,172814.99,0,0,France,0,0.7173593137996085,1,0.023809523809523808,1681,0.0
545,0,1,0,38410.74,1,1,Spain,1,0.0,0,0.15,1521,0.0
634,1,2,0,17622.82,0,0,France,1,0.0,0,0.1956521739130435,2025,0.0
451,0,2,0,48021.71,0,1,Spain,1,0.0,2,0.375,529,0.0
655,0,1,1,88958.49,1,0,France,1,0.0,0,0.11666666666666667,3481,0.0
458,0,2,1,116343.09,0,0,France,1,0.0,0,0.225,1521,0.0
520,1,2,1,166102.61,0,0,France,0,0.9409643775954056,2,0.11764705882352941,1089,0.0
624,0,2,0,104353.26,0,1,Spain,1,0.0,2,0.06896551724137931,784,0.0
765,1,1,1,115429.32,0,0,France,0,1.068803239911316,1,0.057692307692307696,2601,0.0
667,0,3,1,178106.34,1,0,Germany,0,0.5175045003760093,0,0.13157894736842105,1369,92171.35
665,1,2,1,132152.32,0,1,Spain,1,0.0,0,0.19047619047619047,1681,0.0
709,1,2,1,21521.38,0,0,Germany,0,6.89399545960995,2,0.11428571428571428,1156,148375.19
583,0,2,1,27431.62,0,0,France,1,0.0,2,0.17777777777777778,1936,0.0
782,1,1,0,42143.61,0,1,Spain,0,3.4980140995491475,1,0.17142857142857143,1156,0.0
668,0,1,0,106457.11,1,1,Spain,0,1.6340917568421984,0,0.28,576,0.0
621,1,1,1,133831.37,1,0,France,1,0.0,1,0.0,2209,0.0
579,0,1,1,164083.72,0,0,Germany,0,0.8850027595500666,1,0.09230769230769231,4096,145215.43
547,0,1,0,159207.34,0,0,France,0,1.0523316178034392,1,0.1282051282051282,1444,0.0
840,0,1,1,84487.62,0,0,France,0,1.1240445162910697,0,0.025,1521,0.0
667,0,2,1,3674.71,0,0,Germany,0,28.869660555375695,0,0.10714285714285714,729,106116.5
723,1,2,0,12092.03,0,0,France,1,0.0,2,0.14285714285714285,1156,0.0
487,1,2,1,77475.73,0,0,France,1,0.0,0,0.043478260869565216,2025,0.0
668,0,2,0,41291.73,0,0,France,1,0.0,0,0.28125,961,0.0
520,1,2,1,343.38,0,0,Germany,0,348.5070561588943,2,0.22857142857142856,1156,120018.86
549,1,2,0,47432.43,0,0,France,0,2.3726207444833736,0,0.05263157894736842,1369,0.0
567,0,2,1,127827.18,0,0,France,0,1.2995448265006981,0,0.1388888888888889,1225,0.0
720,0,2,1,35633.15,1,0,France,0,2.887185466750294,2,0.021739130434782608,2025,0.0
492,0,1,1,182865.09,1,0,France,1,0.0,1,0.16,2401,0.0
712,0,2,0,169386.81,0,0,France,0,0.6309869641741044,0,0.02631578947368421,1369,0.0
689,1,1,0,149073.88,0,0,Germany,0,0.8098478429095499,1,0.14814814814814814,676,120727.97
850,1,1,0,184107.26,1,0,France,0,0.9224603502308913,0,0.125,3969,0.0
747,1,2,1,22750.17,0,0,France,1,0.0,2,0.11904761904761904,1681,0.0
469,1,1,0,11950.29,0,0,Germany,0,9.505201530546074,0,0.23076923076923078,1444,113599.42
539,1,1,1,152880.07,1,1,Spain,1,0.0,1,0.15384615384615385,1444,0.0
743,1,2,1,175252.78,0,0,France,1,0.0,0,0.2727272727272727,1024,0.0
707,1,2,1,174303.29,0,0,France,1,0.0,0,0.0625,2209,0.0
581,0,2,1,80701.72,0,1,Spain,1,0.0,2,0.0784313725490196,2500,0.0
737,1,2,1,198516.2,0,1,Spain,0,0.7368771572438055,0,0.15384615384615385,1444,0.0
445,0,2,1,175756.36,0,0,Germany,0,0.6794231547401486,0,0.15384615384615385,1444,119413.62
703,0,1,0,82824.08,0,0,Germany,0,1.4740055789864617,1,0.1,841,122084.63
588,0,1,1,179866.01,1,0,Germany,0,0.5729823940476911,0,0.027777777777777776,1225,103060.63
765,1,2,1,159899.97,0,0,France,1,0.0,2,0.13333333333333333,1936,0.0
626,1,2,1,138504.28,0,0,France,1,0.0,0,0.23529411764705882,1089,0.0
545,1,1,1,127394.67,0,0,Germany,0,0.8672497267764281,1,0.23684210526315788,1369,110483.86
744,1,1,1,58961.49,0,0,France,0,2.047374186537916,1,0.28125,961,0.0
658,0,1,1,103644.98,1,1,Spain,0,0.3528063510036762,0,0.0625,961,0.0
629,1,1,1,119647.7,0,0,Germany,0,0.907665524155298,1,0.27586206896551724,784,108601.0
719,0,1,1,28465.86,1,0,France,1,0.0,0,0.09302325581395349,1764,0.0
686,0,2,1,152979.14,0,1,Spain,1,0.0,2,0.13513513513513514,1296,0.0
743,1,2,1,190911.02,0,0,France,1,0.0,2,0.10810810810810811,1296,0.0
626,0,2,1,95794.98,0,1,Spain,1,0.0,2,0.04081632653061224,2304,0.0
661,1,1,1,189742.78,1,0,Germany,0,0.7438273865947015,0,0.022222222222222223,1936,141136.62
710,1,1,1,188574.08,0,0,Germany,0,0.5739431212225921,1,0.1956521739130435,2025,108231.37
654,1,1,0,183872.88,1,0,France,1,0.0,0,0.14634146341463414,1600,0.0
569,0,1,0,196555.32,0,1,Spain,0,0.7369660766949645,0,0.17142857142857143,1156,0.0
640,1,2,1,112503.24,1,0,France,0,0.6082655195928615,2,0.03125,3969,0.0
562,1,1,1,46864.0,0,0,France,0,2.9202014296383227,0,0.13043478260869565,2025,0.0
721,0,1,1,65864.4,1,0,France,0,0.6683462030140256,0,0.05357142857142857,3025,0.0
456,1,1,1,125167.92,0,0,Germany,0,1.0630484788076786,1,0.2727272727272727,1024,133060.63
811,1,2,1,177519.39,0,1,Spain,1,0.0,2,0.175,1521,0.0
534,1,1,1,169653.32,0,0,France,1,0.0,1,0.04,576,0.0
423,0,1,1,118372.55,1,0,France,0,0.8250627779601102,0,0.13513513513513514,1296,0.0
594,1,1,1,16481.12,0,0,Germany,0,11.225074201619694,0,0.1724137931034483,784,185013.02
725,0,2,1,138525.19,0,1,Spain,1,0.0,2,0.0,1024,0.0
716,0,2,1,14608.0,1,0,France,0,4.515819700184817,0,0.1320754716981132,2704,0.0
595,0,2,0,81548.38,0,0,Germany,0,1.8450552291139428,2,0.21428571428571427,1681,150463.11
679,0,2,0,69608.48,0,0,France,1,0.0,0,0.029411764705882353,1089,0.0
667,1,2,1,68873.8,0,1,Spain,1,0.0,0,0.225,1521,0.0
661,0,1,1,81102.81,0,0,France,0,1.6821056865269337,0,0.13157894736842105,1369,0.0
655,1,3,0,81054.0,1,1,Spain,0,3.0954054654247116,3,0.07692307692307693,1444,0.0
555,1,1,1,74149.77,0,0,France,0,1.9797341281823504,1,0.07142857142857142,3025,0.0
531,1,2,0,99503.19,0,1,Spain,1,0.0,0,0.014084507042253521,4900,0.0
611,0,2,1,10109.47,0,0,Germany,0,12.708302383568718,0,0.17073170731707318,1600,128486.91
600,0,2,1,58855.85,0,0,France,1,0.0,2,0.23076923076923078,1444,0.0
531,1,2,0,84402.46,0,1,Spain,0,1.6990688533384768,2,0.02631578947368421,1369,0.0
601,0,1,1,49713.87,1,0,France,1,0.0,0,0.045454545454545456,1849,0.0
548,1,1,1,133537.53,0,0,France,0,0.5703645981425735,1,0.10344827586206896,3249,0.0
759,1,2,1,124615.59,0,0,France,1,0.0,0,0.0975609756097561,1600,0.0
678,0,2,0,98090.69,0,1,Spain,1,0.0,2,0.16,2401,0.0
755,0,2,1,42607.69,0,0,Germany,0,2.125395077858531,2,0.17647058823529413,1089,90560.3
594,1,1,1,192434.11,0,0,France,0,0.3242195252207355,1,0.04838709677419355,3721,0.0
768,1,3,0,60686.4,0,0,France,1,0.0,0,0.11627906976744186,1764,0.0
492,0,2,1,49463.44,0,0,France,1,0.0,2,0.21875,961,0.0
637,0,1,1,81431.99,1,0,Germany,0,1.5150886636975995,0,0.017857142857142856,3025,123378.2
646,0,1,0,22909.56,0,1,Spain,0,4.3576617070905295,1,0.06976744186046512,1764,0.0
593,1,2,1,65532.17,0,0,Germany,0,2.4633992221038596,2,0.06666666666666667,5476,161434.36
596,1,2,0,141053.85,0,1,Spain,1,0.0,2,0.11904761904761904,1681,0.0
722,0,1,1,3472.63,1,0,Germany,0,39.81764321473502,1,0.20408163265306123,2304,138311.76
642,1,2,1,102083.78,0,0,France,1,0.0,0,0.2692307692307692,625,0.0
472,0,2,1,1801.77,0,1,Spain,1,0.0,0,0.13793103448275862,784,0.0
738,1,1,0,85185.44,0,0,Germany,0,1.194378354113636,0,0.16666666666666666,1225,101744.84
732,1,1,1,119882.7,0,1,Spain,1,0.0,0,0.23529411764705882,1089,0.0
404,0,1,1,83715.66,1,0,Germany,0,1.4985794942129798,0,0.07272727272727272,2916,125456.07
701,1,2,1,23425.78,0,0,France,1,0.0,0,0.15555555555555556,1936,0.0
683,1,2,0,77326.78,0,0,France,1,0.0,2,0.0625,961,0.0
460,0,2,1,156150.08,1,0,France,1,0.0,0,0.25,729,0.0
690,1,2,1,108577.97,0,0,France,1,0.0,0,0.16666666666666666,841,0.0
618,0,1,1,133573.29,1,0,Germany,0,0.8867665326912836,1,0.07272727272727272,2916,118449.21
671,1,1,0,102057.86,0,0,France,1,0.0,1,0.06451612903225806,900,0.0
765,0,1,0,47247.56,0,1,Spain,0,3.7693328643243307,0,0.2727272727272727,1024,0.0
651,0,2,1,114566.47,0,0,Germany,0,0.9529331493485891,0,0.07692307692307693,625,109175.14
704,1,4,0,184464.7,1,0,France,0,0.6927313316242532,0,0.21212121212121213,1024,0.0
544,0,2,0,151401.33,0,0,France,1,0.0,2,0.13043478260869565,2025,0.0
790,0,2,1,70607.1,0,0,France,1,0.0,2,0.21951219512195122,1600,0.0
710,1,2,1,147074.67,0,0,Germany,0,0.912865873736968,0,0.2571428571428571,1156,134260.36
743,1,2,0,105780.18,0,0,France,0,0.6536503941438355,2,0.21052631578947367,1369,0.0
702,1,1,1,109496.45,0,0,France,0,0.913763471204124,0,0.11428571428571428,1156,0.0
704,0,1,1,137739.45,0,0,France,1,0.0,1,0.13043478260869565,2025,0.0
614,1,1,1,105140.92,0,0,France,0,1.1056377893802967,0,0.05128205128205128,1444,0.0
609,0,2,1,113276.46,1,1,Spain,0,0.7596702821549848,2,0.13636363636363635,1849,0.0
688,0,1,1,172531.23,0,0,France,0,0.7138257588161933,0,0.18181818181818182,1024,0.0
713,1,1,1,64375.4,0,0,France,0,0.9854373652456491,0,0.022222222222222223,1936,0.0
736,1,1,1,28434.44,1,0,Germany,0,3.351289447253146,0,0.15517241379310345,3249,95295.39
727,1,1,1,46941.41,0,0,France,0,2.844989637302388,1,0.21052631578947367,324,0.0
850,0,2,1,29333.01,0,0,France,0,3.64327311540427,0,0.02564102564102564,1444,0.0
718,1,2,1,193724.51,0,1,Spain,0,0.5433787217801105,2,0.06521739130434782,2025,0.0
643,0,1,1,34967.75,1,0,France,0,3.0092448257372655,0,0.038461538461538464,2601,0.0
653,1,1,1,55663.85,0,0,France,0,1.8461995316613626,0,0.19047619047619047,1681,0.0
674,1,2,1,55753.12,1,0,France,1,0.0,2,0.3684210526315789,324,0.0
690,1,1,1,176962.31,0,0,France,0,0.636798384930752,0,0.16666666666666666,1225,0.0
819,1,2,1,181507.44,0,0,France,0,0.6739866201263147,2,0.23076923076923078,1444,0.0
634,1,2,1,61995.57,0,1,Spain,1,0.0,0,0.02857142857142857,1156,0.0
633,1,2,1,98349.13,0,1,Spain,0,1.401598655741482,0,0.11764705882352941,1089,0.0
850,1,1,0,59748.19,0,0,France,0,2.0500105524443093,1,0.1,2401,0.0
665,1,1,1,159840.51,0,0,France,0,0.6336658731514736,1,0.058823529411764705,1089,0.0
630,1,2,1,6656.64,0,1,Spain,1,0.0,2,0.25925925925925924,676,0.0
836,1,1,1,37141.62,1,1,Spain,0,2.7258997884371103,0,0.06896551724137931,3249,0.0
668,1,1,0,37094.75,0,0,France,0,2.3446880033427013,1,0.2564102564102564,1444,0.0
753,1,1,1,159475.08,1,0,France,1,0.0,0,0.1206896551724138,3249,0.0
745,0,1,0,51548.14,1,0,France,0,2.136283747895697,1,0.16071428571428573,3025,0.0
693,1,1,0,58719.63,1,0,France,0,3.0332068984954694,0,0.21621621621621623,1296,0.0
606,1,3,0,7861.68,1,0,Germany,0,16.06406975738552,0,0.15151515151515152,4225,126306.64
660,0,1,1,19199.61,0,0,France,0,5.248206697599712,0,0.16666666666666666,1225,0.0
608,1,2,1,178504.29,0,0,France,1,0.0,0,0.11627906976744186,1764,0.0
744,0,2,1,189016.14,0,0,France,1,0.0,2,0.06666666666666667,1936,0.0
731,0,1,1,156048.64,0,0,France,0,0.7625252451719849,1,0.17073170731707318,1600,0.0
683,1,1,0,52876.41,0,0,France,0,2.666493309713921,1,0.0410958904109589,5184,0.0
727,1,2,0,19653.08,0,0,France,1,0.0,2,0.1724137931034483,784,0.0
561,1,1,1,139451.98,0,0,Germany,0,1.1962784158502744,0,0.18181818181818182,1024,166824.59
700,0,1,1,128136.29,0,0,France,0,0.5956321536064951,0,0.05714285714285714,1156,0.0
605,1,2,1,45206.57,0,0,France,1,0.0,2,0.16666666666666666,1225,0.0
767,1,1,1,190146.83,0,1,Spain,0,0.7840410274469082,1,0.10256410256410256,5929,0.0
511,1,2,0,158313.87,0,0,France,1,0.0,2,0.20588235294117646,1089,0.0
667,1,1,1,96670.2,0,0,France,1,0.0,1,0.21951219512195122,1600,0.0
787,1,2,0,62163.53,0,0,France,0,2.0363511153386025,2,0.029411764705882353,1089,0.0
705,0,1,1,88428.41,1,0,Germany,0,1.6199324410283864,0,0.03508771929824561,3136,143249.67
773,1,2,1,35908.46,0,0,Germany,0,2.2792019150385445,2,0.18181818181818182,1849,81844.91
554,1,1,0,168780.04,0,0,France,1,0.0,1,0.0975609756097561,1600,0.0
526,1,2,1,191263.76,0,0,Germany,0,0.9949500890807068,2,0.15254237288135594,3364,190298.89
661,1,1,1,83052.03,0,0,Germany,0,1.4112932424018725,1,0.05555555555555555,1225,117212.18
698,0,2,1,125962.02,0,0,France,1,0.0,2,0.0,2116,0.0
646,1,1,1,164696.27,0,0,France,0,0.8491225750129314,0,0.14814814814814814,676,0.0
757,0,2,0,187011.96,0,0,Germany,0,0.5446754064531143,0,0.2571428571428571,1156,101861.36
699,1,2,1,55324.49,0,1,Spain,0,3.0267361391647865,2,0.05555555555555555,1225,0.0
667,0,2,0,34335.55,0,0,France,1,0.0,2,0.16,576,0.0
774,0,1,1,17004.14,0,1,Spain,0,6.8426411073357825,0,0.022727272727272728,1849,0.0
745,1,1,0,116331.42,0,1,Spain,0,0.7604657411923521,0,0.07317073170731707,1600,0.0
649,0,2,0,22974.01,0,0,France,1,0.0,2,0.16279069767441862,1764,0.0
634,0,1,1,49725.16,1,0,Germany,0,2.4864650719058137,1,0.10638297872340426,2116,123642.36
665,1,1,0,87412.74,0,1,Spain,1,0.0,1,0.23076923076923078,1444,0.0
713,1,2,1,26136.89,0,0,France,0,2.7655958457243486,2,0.23076923076923078,1444,0.0
652,0,2,1,126554.96,0,0,France,1,0.0,0,0.024390243902439025,1600,0.0
739,1,1,1,193321.3,0,1,Spain,0,0.5673510505513333,1,0.024390243902439025,1600,0.0
556,1,2,1,90928.02,1,0,Germany,0,1.5948554157957493,0,0.23684210526315788,1369,145018.64
699,1,1,1,76510.46,0,1,Spain,1,0.0,1,0.22857142857142856,1156,0.0
708,0,1,1,120115.5,0,1,Spain,0,1.560881560818039,1,0.24242424242424243,1024,0.0
480,1,1,1,197984.58,0,0,France,0,0.8368938283283056,1,0.05555555555555555,1225,0.0
700,0,1,1,142977.05,1,0,Germany,0,0.9627240684846381,0,0.08333333333333333,3481,137648.41
525,0,1,1,82522.61,1,1,Spain,0,1.4366797574657726,0,0.125,2209,0.0
845,1,1,1,150664.97,0,0,France,0,1.0910594475978883,0,0.23529411764705882,1089,0.0
613,1,1,1,114153.44,0,0,France,0,0.9485964803471507,1,0.23684210526315788,1369,0.0
850,0,2,1,171706.66,0,0,France,1,0.0,2,0.05714285714285714,1156,0.0
798,0,2,0,119071.56,1,1,Spain,1,0.0,0,0.15254237288135594,3364,0.0
773,1,4,1,143007.49,1,0,Germany,0,0.8256815382079764,4,0.041666666666666664,2209,118079.47
614,1,1,1,31302.35,0,1,Spain,0,4.066139247077389,1,0.05555555555555555,1225,0.0
473,1,2,1,71139.8,0,1,Spain,1,0.0,0,0.16326530612244897,2304,0.0
762,1,1,1,54122.89,0,0,France,0,2.6123225806570813,0,0.2,841,0.0
701,1,1,1,120031.29,0,0,France,0,1.083804199686601,1,0.21052631578947367,1369,0.0
600,1,2,1,104076.51,0,0,France,0,1.3811319083248628,0,0.1111111111111111,1225,0.0
850,1,1,1,175853.64,0,1,Spain,0,0.5539121970281818,1,0.3103448275862069,784,0.0
613,1,1,1,175795.87,0,1,Spain,0,0.6366862504434806,1,0.2903225806451613,900,0.0
509,1,2,1,15360.91,0,0,France,1,0.0,0,0.09375,961,0.0
509,1,1,0,168460.12,0,1,Spain,1,0.0,0,0.05128205128205128,1444,0.0
609,1,1,1,181177.9,0,0,France,1,0.0,1,0.02857142857142857,1156,0.0
456,0,1,0,58363.94,0,0,France,0,3.226006571753522,0,0.029411764705882353,1089,0.0
728,0,1,1,20276.87,1,0,France,0,5.410110627990021,0,0.0425531914893617,2116,0.0
663,1,2,0,91514.62,0,1,Spain,1,0.0,0,0.2647058823529412,1089,0.0
673,0,3,0,76703.1,0,0,Germany,0,1.6573141461799301,3,0.02857142857142857,1156,127122.79
717,1,1,1,110887.14,0,0,France,0,0.885947225735773,0,0.0,1600,0.0
741,0,2,0,109843.16,0,0,Germany,0,1.5552950652997846,0,0.21052631578947367,1369,170840.08
498,0,2,1,12577.21,1,0,Germany,0,6.959739104371767,2,0.09523809523809523,1681,87541.06
850,0,2,0,179365.1,0,0,France,0,0.3490679676928918,2,0.14814814814814814,676,0.0
493,1,2,1,65816.53,0,0,France,1,0.0,2,0.24324324324324326,1296,0.0
686,0,1,1,124170.9,0,0,France,0,0.9126777475419157,0,0.10416666666666667,2209,0.0
666,1,1,1,175015.12,0,1,Spain,0,0.5989876246828006,0,0.05555555555555555,1225,0.0
733,0,1,1,115441.66,0,1,Spain,0,0.886066294730215,1,0.28125,961,0.0
631,0,2,0,128247.03,0,0,Germany,0,0.9764502425495347,2,0.17142857142857143,1156,125227.82
714,0,1,1,141914.94,0,0,Germany,0,0.9900994208261595,0,0.1,2401,140510.89
767,0,1,1,115566.57,1,0,Germany,0,1.144380036717913,0,0.16666666666666666,1225,132253.22
711,1,2,1,175423.69,0,0,Germany,0,0.22256439501189942,2,0.045454545454545456,1849,39043.29
722,1,2,1,133447.49,0,0,France,1,0.0,2,0.22857142857142856,1156,0.0
631,1,1,1,114474.98,0,1,Spain,0,0.8707945544558781,0,0.16071428571428573,3025,0.0
701,1,2,0,52044.66,0,0,Germany,0,2.4091440093179717,2,0.07692307692307693,1444,125385.49
790,1,2,1,180290.68,0,1,Spain,0,0.7286269116800065,2,0.0425531914893617,2116,0.0
633,1,1,1,132034.13,0,1,Spain,0,0.7445632840290307,1,0.1016949152542373,3364,0.0
644,0,2,1,20968.88,0,0,France,1,0.0,0,0.21052631578947367,1369,0.0
757,1,2,1,158735.1,0,1,Spain,0,0.8873605940929631,0,0.1111111111111111,1936,0.0
696,0,2,1,196134.44,0,0,France,1,0.0,2,0.25806451612903225,900,0.0
746,1,1,1,22374.97,0,0,France,0,7.6990633255228715,0,0.05555555555555555,1225,0.0
649,1,2,1,161668.15,0,1,Spain,1,0.0,0,0.21621621621621623,1296,0.0
565,1,1,0,67339.34,0,1,Spain,0,1.818341873533754,0,0.0,1444,0.0
720,0,2,1,56229.72,1,0,France,1,0.0,2,0.2564102564102564,1444,0.0
648,0,2,1,140991.23,1,1,Spain,0,1.1175054823943134,0,0.10526315789473684,3136,0.0
632,1,1,0,177644.52,1,0,Germany,0,0.7123776608607975,0,0.07142857142857142,1681,126550.7
622,0,3,1,142342.55,1,0,France,0,1.114099093355477,0,0.06451612903225806,900,0.0
835,1,2,1,154559.28,0,0,France,0,1.05829007297347,2,0.06896551724137931,784,0.0
493,0,1,1,176570.28,1,0,France,1,0.0,1,0.09375,961,0.0
785,0,1,0,191961.83,0,0,Germany,0,0.6626879276576617,0,0.17647058823529413,1089,127211.45
681,1,2,1,9452.88,1,0,Germany,0,12.502799908608953,0,0.06976744186046512,1764,118199.97
621,0,2,1,165257.31,0,0,Germany,0,0.6112496249053981,2,0.06451612903225806,900,101014.08
756,1,1,1,169763.89,1,1,Spain,0,0.7021996715575287,0,0.15384615384615385,1444,0.0
515,0,2,1,160663.11,0,0,France,1,0.0,2,0.08955223880597014,4356,0.0
625,0,1,1,192072.1,1,0,France,0,0.2799597132550055,1,0.1694915254237288,3364,0.0
717,0,2,1,93275.61,0,1,Spain,1,0.0,0,0.15,1521,0.0
595,0,1,0,112269.67,0,0,Germany,0,1.2369999217070673,1,0.047619047619047616,1681,138878.81
539,0,2,0,2186.83,0,1,Spain,0,59.84139992595403,0,0.02631578947368421,1369,0.0
762,1,2,1,43075.7,0,0,France,1,0.0,2,0.25,1225,0.0
706,1,2,1,12368.11,0,1,Spain,1,0.0,2,0.38095238095238093,400,0.0
677,0,1,1,42410.21,0,1,Spain,0,3.0856509399283825,0,0.3076923076923077,625,0.0
733,0,1,0,190430.81,0,0,Germany,0,0.9833332992003805,1,0.20588235294117646,1089,187257.94
684,0,1,1,138394.37,0,1,Spain,1,0.0,1,0.16666666666666666,1681,0.0
679,1,1,0,172501.38,0,0,France,0,0.8564150825049487,1,0.16216216216216217,1296,0.0
478,1,2,1,197916.43,0,1,Spain,1,0.0,2,0.022727272727272728,1849,0.0
696,1,1,1,7035.36,0,0,France,0,23.18517955306437,1,0.058823529411764705,1089,0.0
